[*] Binary protection state of iwcontrol

  
  	No RELRO       No Canary found   NX disabled  No PIE       No RPATH     No RUNPATH   No Symbols


[*] Function fprintf tear down of iwcontrol

    ; assembly                               | /* r2dec pseudo code output */
    0x00403864 lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: 'Fragment thr:off' */
    0x00403868 addiu a0, a0, 0x7ac8          |             a0 += 0x7ac8;
    0x0040386c jalr t9                       |             t9 ();
    0x00403870 b 0x4038bc                    |             goto label_14;
    0x00403874 nop                           |             
                                             |         }
    0x00403878 lbu v0, 0x104(s4)             |         v0 = *(var_104h);
    0x0040387c lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         if (v0 != 0) {
    0x00403880 beqz v0, 0x403894             |             
    0x00403884 nop                           |             
    0x00403888 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
                                             |             /* esilref: 'Fragment thr=' */
    0x0040388c addiu a0, a0, 0x7adc          |             a0 += 0x7adc;
    0x00403890 b 0x40389c                    |             
                                             |         } else {
    0x00403894 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
                                             |             /* esilref: 'Fragment thr:' */
    0x00403898 addiu a0, a0, 0x7aec          |             a0 += 0x7aec;
                                             |         }
    0x0040389c jalr t9                       |         t9 ();
    0x004038a0 nop                           |         
    0x004038a4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004038a8 lw a1, 0x100(s4)              |         a1 = *(var_100h);
    0x004038ac lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004038b0 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: '&d B   ' */
    0x004038b4 addiu a0, a0, 0x7ac0          |         a0 += 0x7ac0;
    0x004038b8 jalr t9                       |         t9 ();
                                             | label_14:
    0x004038bc lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
                                             |     if (s5 > 0) {
    0x004038c0 blez s5, 0x4038dc             |         
    0x004038c4 nop                           |         
    0x004038c8 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004038cc lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: '
          ' */
    0x004038d0 addiu a0, a0, 0x7978          |         a0 += 0x7978;
    0x004038d4 jalr t9                       |         t9 ();
    0x004038d8 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x004038dc lw v0, 0x30(s4)               |     v0 = *(var_48h);
                                             |     if (v0 != 0) {
    0x004038e0 beqz v0, 0x4039c4             |         
    0x004038e4 nop                           |         
    0x004038e8 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004038ec lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: 'Encryption key:' */
    0x004038f0 addiu a0, a0, 0x7afc          |         a0 += 0x7afc;
    0x004038f4 jalr t9                       |         t9 ();
    0x004038f8 lw a3, 0x78(s4)               |         a3 = *(var_90h);
    0x004038fc lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00403900 andi v0, a3, 0x8000           |         v0 = a3 & 0x8000;
                                             |         if (v0 == 0) {
    0x00403904 bnez v0, 0x403918             |             
    0x00403908 nop                           |             
    0x0040390c lw a2, 0x74(s4)               |             a2 = *(var_8ch);
                                             |             if (a2 != 0) {
    0x00403910 bnez a2, 0x403928             |                 goto label_15;
                                             |             }
    0x00403914 nop                           |             
                                             |         }
    0x00403918 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x0040391c lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: 'off
          ' */
    0x00403920 addiu a0, a0, 0x7b0c          |         a0 += 0x7b0c;
    0x00403924 b 0x4039b8                    |         goto label_16;
                                             | label_15:
    0x00403928 lw v0, -0x7e78(gp)            |         v0 = *((gp - 8094));
    0x0040392c lw t9, -0x7f54(gp)            |         t9 = sym.print_key;
    0x00403930 lw a0, (v0)                   |         a0 = *(v0);
    0x00403934 addiu a1, s4, 0x34            |         a1 = s4 + 0x34;
    0x00403938 jalr t9                       |         t9 ();
    0x0040393c lbu a1, 0x7b(s4)              |         a1 = *(var_7bh);
    0x00403940 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00403944 slti v0, a1, 2                |         v0 = (a1 < 2) ? 1 : 0;
                                             |         if (v0 == 0) {
    0x00403948 bnez v0, 0x403964             |             
    0x0040394c nop                           |             
    0x00403950 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x00403954 lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: ' [&d]' */
    0x00403958 addiu a0, a0, 0x7b1c          |             a0 += 0x7b1c;
    0x0040395c jalr t9                       |             t9 ();
    0x00403960 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |         }
    0x00403964 lw v0, 0x78(s4)               |         v0 = *(var_90h);
    0x00403968 andi v0, v0, 0x4000           |         v0 &= 0x4000;
                                             |         if (v0 != 0) {
    0x0040396c beqz v0, 0x403988             |             
    0x00403970 nop                           |             
    0x00403974 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x00403978 lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: '   Encryption mode:restricted' */
    0x0040397c addiu a0, a0, 0x7b24          |             a0 += 0x7b24;
    0x00403980 jalr t9                       |             t9 ();
    0x00403984 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |         }
    0x00403988 lw v0, 0x78(s4)               |         v0 = *(var_90h);
    0x0040398c andi v0, v0, 0x2000           |         v0 &= 0x2000;
                                             |         if (v0 != 0) {
    0x00403990 beqz v0, 0x4039ac             |             
    0x00403994 nop                           |             
    0x00403998 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x0040399c lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: '   Encryption mode:open' */
    0x004039a0 addiu a0, a0, 0x7b44          |             a0 += 0x7b44;
    0x004039a4 jalr t9                       |             t9 ();
    0x004039a8 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |         }
    0x004039ac lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004039b0 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: '
          ' */
    0x004039b4 addiu a0, a0, 0x7978          |         a0 += 0x7978;
                                             | label_16:
    0x004039b8 jalr t9                       |         t9 ();
    0x004039bc nop                           |         
    0x004039c0 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x004039c4 lw v0, 0x110(s4)              |     v0 = *(var_110h);
                                             |     if (v0 != 0) {
    0x004039c8 beqz v0, 0x403a80             |         
    0x004039cc nop                           |         
    0x004039d0 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x004039d4 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: 'Power Management' */
    0x004039d8 addiu a0, a0, 0x7b5c          |         a0 += 0x7b5c;
    0x004039dc jalr t9                       |         t9 ();
    0x004039e0 lbu v0, 0x119(s4)             |         v0 = *(var_119h);
    0x004039e4 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (v0 != 0) {
    0x004039e8 beqz v0, 0x403a00             |             
    0x004039ec nop                           |             
    0x004039f0 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x004039f4 lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: ':off
          ' */
    0x004039f8 addiu a0, a0, 0x7b70          |             a0 += 0x7b70;
    0x004039fc b 0x403a74                    |             
                                             |         } else {
    0x00403a00 lhu a2, 0x11a(s4)             |             a2 = *((s4 + 141));
    0x00403a04 andi v0, a2, 0xf000           |             v0 = a2 & 0xf000;
                                             |             if (v0 != 0) {
    0x00403a08 beqz v0, 0x403a2c             |                 
    0x00403a0c nop                           |                 
    0x00403a10 lw v0, -0x7e78(gp)            |                 v0 = *((gp - 8094));
    0x00403a14 lw t9, -0x7f50(gp)            |                 t9 = sym.print_pm_value;
    0x00403a18 lw a0, (v0)                   |                 a0 = *(v0);
    0x00403a1c lw a1, 0x114(s4)              |                 a1 = *(var_114h);
    0x00403a20 jalr t9                       |                 t9 ();
    0x00403a24 nop                           |                 
    0x00403a28 lw gp, 0x10(sp)               |                 gp = *(var_10h);
                                             |             }
    0x00403a2c lw v0, -0x7e78(gp)            |             v0 = *((gp - 8094));
    0x00403a30 lw t9, -0x7f98(gp)            |             t9 = sym.print_pm_mode;
    0x00403a34 lw a0, (v0)                   |             a0 = *(v0);
    0x00403a38 lhu a1, 0x11a(s4)             |             a1 = *((s4 + 141));
    0x00403a3c jalr t9                       |             t9 ();
    0x00403a40 nop                           |             
    0x00403a44 lhu v0, 0x11a(s4)             |             v0 = *((s4 + 141));
    0x00403a48 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |             if (v0 == 0) {
    0x00403a4c bnez v0, 0x403a68             |                 
    0x00403a50 nop                           |                 
    0x00403a54 lw a0, -0x7fdc(gp)            |                 a0 = *(gp);
    0x00403a58 lw t9, -0x7e74(gp)            |                 t9 = sym.imp.printf;
                                             |                 /* esilref: ':on' */
    0x00403a5c addiu a0, a0, 0x7a94          |                 a0 += 0x7a94;
    0x00403a60 jalr t9                       |                 t9 ();
    0x00403a64 lw gp, 0x10(sp)               |                 gp = *(var_10h);
                                             |             }
    0x00403a68 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x00403a6c lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: '
          ' */
    0x00403a70 addiu a0, a0, 0x7978          |             a0 += 0x7978;
                                             |         }
    0x00403a74 jalr t9                       |         t9 ();
    0x00403a78 nop                           |         
    0x00403a7c lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00403a80 lw v0, 0x55c(s4)              |     v0 = *(var_55ch);
                                             |     if (v0 != 0) {
    0x00403a84 beqz v0, 0x403ae4             |         
    0x00403a88 nop                           |         
    0x00403a8c lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x00403a90 lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
                                             |         /* esilref: 'Link ' */
    0x00403a94 addiu a0, a0, 0x7b80          |         a0 += 0x7b80;
    0x00403a98 sb zero, 0x541(s4)            |         *(var_541h) = 0;
    0x00403a9c jalr t9                       |         t9 ();
    0x00403aa0 addiu a1, s4, 0x53e           |         a1 = s4 + 0x53e;
    0x00403aa4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00403aa8 lw a3, 0x798(s4)              |         a3 = *(var_7b0h);
    0x00403aac lw v0, -0x7e78(gp)            |         v0 = *((gp - 8094));
    0x00403ab0 lw t9, -0x7eb0(gp)            |         t9 = sym.print_stats;
    0x00403ab4 lw a0, (v0)                   |         a0 = *(v0);
    0x00403ab8 addiu a2, s4, 0x560           |         a2 = s4 + 0x560;
    0x00403abc jalr t9                       |         t9 ();
    0x00403ac0 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00403ac4 lw a3, 0x554(s4)              |         a3 = *(var_18h_2);
    0x00403ac8 lw a0, -0x7fdc(gp)            |         a0 = *(gp);
    0x00403acc lw t9, -0x7e74(gp)            |         t9 = sym.imp.printf;
    0x00403ad0 lw a1, 0x544(s4)              |         a1 = *(var_8h);
    0x00403ad4 lw a2, 0x548(s4)              |         a2 = *(var_ch);
                                             |         /* esilref: '          Rx invalid nwid:&d  invalid crypt:&d  invalid misc:&d
' */
    0x00403ad8 addiu a0, a0, 0x7b88          |         a0 += 0x7b88;
    0x00403adc jalr t9                       |         t9 ();
    0x00403ae0 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00403ae4 lw t9, -0x7e64(gp)            |     t9 = sym.imp.putchar;
    0x00403ae8 addiu a0, zero, 0xa           |     a0 = 0xa;
    0x00403aec jalr t9                       |     t9 ();
                                             | label_1:
    0x00403af0 lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x00403af4 lw ra, 0x8fc(sp)              |     ra = *(var_8fch);
    0x00403af8 lw s6, 0x8f8(sp)              |     s6 = *(var_8f8h);
    0x00403afc lw s5, 0x8f4(sp)              |     s5 = *(var_8f4h);
    0x00403b00 lw s4, 0x8f0(sp)              |     s4 = *(var_8f0h);
    0x00403b04 lw s3, 0x8ec(sp)              |     s3 = *(var_8ech);
    0x00403b08 lw s2, 0x8e8(sp)              |     s2 = *(var_8e8h);
    0x00403b0c lw s1, 0x8e4(sp)              |     s1 = *(var_8e4h);
    0x00403b10 lw s0, 0x8e0(sp)              |     s0 = *(var_8e0h);
    0x00403b14 addiu sp, sp, 0x900           |     
    0x00403b18 jr ra                         |     return v0;
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
                                             | /* /logs/firmware/unblob_extracted/firmware_extract/1180160-3904000.squashfs_v4_le_extract/bin/iwcontrol @ 0x405c54 */
                                             | #include <stdint.h>
                                             |  
    ; (fcn) sym.print_pm_value ()            | void print_pm_value () {
    0x00405c54 lui gp, 5                     |     
    0x00405c58 addiu gp, gp, -0x4bc4         |     
    0x00405c5c addu gp, gp, t9               |     gp += t9;
    0x00405c60 addiu sp, sp, -0x28           |     
    0x00405c64 sw ra, 0x24(sp)               |     *(var_24h) = ra;
    0x00405c68 sw s2, 0x20(sp)               |     *(var_20h) = s2;
    0x00405c6c sw s1, 0x1c(sp)               |     *(var_1ch) = s1;
    0x00405c70 sw s0, 0x18(sp)               |     *(var_18h) = s0;
    0x00405c74 sw gp, 0x10(sp)               |     *(var_10h) = gp;
    0x00405c78 andi v0, a2, 1                |     v0 = a2 & 1;
    0x00405c7c move s1, a2                   |     s1 = a2;
    0x00405c80 move s0, a0                   |     s0 = a0;
    0x00405c84 move s2, a1                   |     s2 = a1;
                                             |     if (v0 != 0) {
    0x00405c88 beqz v0, 0x405ca4             |         
    0x00405c8c move a1, a0                   |         a1 = a0;
    0x00405c90 lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
    0x00405c94 lw t9, -0x7fb8(gp)            |         t9 = sym.imp.fputs;
                                             |         /* esilref: ' min' */
    0x00405c98 addiu a0, a0, -0x7ed4         |         a0 += -0x7ed4;
    0x00405c9c jalr t9                       |         t9 ();
    0x00405ca0 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00405ca4 andi v0, s1, 2                |     v0 = s1 & 2;
    0x00405ca8 andi v0, s1, 0x2000           |     v0 = s1 & 0x2000;
                                             |     if (v0 != 0) {
    0x00405cac beqz v0, 0x405ccc             |         
    0x00405cb0 lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
    0x00405cb4 move a1, s0                   |         a1 = s0;
    0x00405cb8 lw t9, -0x7fb8(gp)            |         t9 = sym.imp.fputs;
                                             |         /* esilref: ' max' */
    0x00405cbc addiu a0, a0, -0x7ecc         |         a0 += -0x7ecc;
    0x00405cc0 jalr t9                       |         t9 ();
    0x00405cc4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00405cc8 andi v0, s1, 0x2000           |         v0 = s1 & 0x2000;
                                             |     }
    0x00405ccc lw t9, -0x7fb8(gp)            |     t9 = sym.imp.fputs;
    0x00405cd0 move a1, s0                   |     a1 = s0;
                                             |     if (v0 != 0) {
    0x00405cd4 beqz v0, 0x405ce4             |         
    0x00405cd8 lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
                                             |         /* esilref: ' timeout:' */
    0x00405cdc addiu a0, a0, -0x7ec4         |         a0 += -0x7ec4;
    0x00405ce0 b 0x405cec                    |         
                                             |     } else {
    0x00405ce4 lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
                                             |         /* esilref: ' period:' */
    0x00405ce8 addiu a0, a0, -0x7eb8         |         a0 += -0x7eb8;
                                             |     }
    0x00405cec jalr t9                       |     t9 ();
    0x00405cf0 nop                           |     
    0x00405cf4 andi v0, s1, 4                |     v0 = s1 & 4;
    0x00405cf8 lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x00405cfc lui v0, 0xf                   |     v0 = 0xf0000;
                                             |     if (v0 != 0) {
    0x00405d00 beqz v0, 0x405d50             |         
    0x00405d04 lw t9, -0x7ea0(gp)            |         t9 = sym.imp.__floatsidf;
    0x00405d08 move a0, s2                   |         a0 = s2;
    0x00405d0c jalr t9                       |         t9 ();
    0x00405d10 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00405d14 move a0, v0                   |         a0 = v0;
    0x00405d18 lw v0, -0x7fe0(gp)            |         v0 = *((gp - 8184));
    0x00405d1c lw t9, -0x7f24(gp)            |         t9 = sym.imp.__divdf3;
    0x00405d20 lw a3, -0x7e84(v0)            |         a3 = *((v0 - 8097));
    0x00405d24 lw a2, -0x7e88(v0)            |         a2 = *((v0 - 8098));
    0x00405d28 move a1, v1                   |         a1 = v1;
    0x00405d2c jalr t9                       |         t9 ();
    0x00405d30 move a0, s0                   |         a0 = s0;
    0x00405d34 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00405d38 move a3, v1                   |         a3 = v1;
    0x00405d3c move a2, v0                   |         a2 = v0;
    0x00405d40 lw a1, -0x7fe0(gp)            |         a1 = *((gp - 8184));
[31m    0x00405d44 lw t9, -0x7ef0(gp)            |         t9 = sym.imp.fprintf;[0m
                                             |         /* esilref: '&g  ' */
    0x00405d48 addiu a1, a1, -0x7eac         |         a1 += -0x7eac;
    0x00405d4c b 0x405dfc                    |         
                                             |     } else {
    0x00405d50 ori v0, v0, 0x423f            |         v0 |= 0x423f;
    0x00405d54 slt v0, v0, s2                |         v0 = (v0 < s2) ? 1 : 0;
    0x00405d58 slti v0, s2, 0x3e8            |         v0 = (s2 < 0x3e8) ? 1 : 0;
                                             |         if (v0 != 0) {
    0x00405d5c beqz v0, 0x405dac             |             
    0x00405d60 lw t9, -0x7ea0(gp)            |             t9 = sym.imp.__floatsidf;
    0x00405d64 move a0, s2                   |             a0 = s2;
    0x00405d68 jalr t9                       |             t9 ();
    0x00405d6c lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00405d70 move a0, v0                   |             a0 = v0;
    0x00405d74 lw v0, -0x7fe0(gp)            |             v0 = *((gp - 8184));
    0x00405d78 lw t9, -0x7f24(gp)            |             t9 = sym.imp.__divdf3;
    0x00405d7c lw a3, -0x7e84(v0)            |             a3 = *((v0 - 8097));
    0x00405d80 lw a2, -0x7e88(v0)            |             a2 = *((v0 - 8098));
    0x00405d84 move a1, v1                   |             a1 = v1;
    0x00405d88 jalr t9                       |             t9 ();
    0x00405d8c move a0, s0                   |             a0 = s0;
    0x00405d90 lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00405d94 move a3, v1                   |             a3 = v1;
    0x00405d98 move a2, v0                   |             a2 = v0;
    0x00405d9c lw a1, -0x7fe0(gp)            |             a1 = *((gp - 8184));
[31m    0x00405da0 lw t9, -0x7ef0(gp)            |             t9 = sym.imp.fprintf;[0m
                                             |             /* esilref: '&gs  ' */
    0x00405da4 addiu a1, a1, -0x7ea4         |             a1 += -0x7ea4;
    0x00405da8 b 0x405dfc                    |             
                                             |         } else {
    0x00405dac move a0, s0                   |             a0 = s0;
                                             |             if (v0 != 0) {
    0x00405db0 bnez v0, 0x405e14             |                 goto label_0;
                                             |             }
    0x00405db4 lw t9, -0x7ea0(gp)            |             t9 = sym.imp.__floatsidf;
    0x00405db8 move a0, s2                   |             a0 = s2;
    0x00405dbc jalr t9                       |             t9 ();
    0x00405dc0 lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00405dc4 move a0, v0                   |             a0 = v0;
    0x00405dc8 lw v0, -0x7fe0(gp)            |             v0 = *((gp - 8184));
    0x00405dcc lw t9, -0x7f24(gp)            |             t9 = sym.imp.__divdf3;
    0x00405dd0 lw a3, -0x7e7c(v0)            |             a3 = *((v0 - 8095));
    0x00405dd4 lw a2, -0x7e80(v0)            |             a2 = *((v0 - 8096));
    0x00405dd8 move a1, v1                   |             a1 = v1;
    0x00405ddc jalr t9                       |             t9 ();
    0x00405de0 move a0, s0                   |             a0 = s0;
    0x00405de4 lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00405de8 move a3, v1                   |             a3 = v1;
    0x00405dec move a2, v0                   |             a2 = v0;
    0x00405df0 lw a1, -0x7fe0(gp)            |             a1 = *((gp - 8184));
[31m    0x00405df4 lw t9, -0x7ef0(gp)            |             t9 = sym.imp.fprintf;[0m
                                             |             /* esilref: '&gms  ' */
    0x00405df8 addiu a1, a1, -0x7e9c         |             a1 += -0x7e9c;
                                             |         }
                                             |     }
    0x00405dfc lw ra, 0x24(sp)               |     ra = *(var_24h);
    0x00405e00 lw s2, 0x20(sp)               |     s2 = *(var_20h);
    0x00405e04 lw s1, 0x1c(sp)               |     s1 = *(var_1ch);
    0x00405e08 lw s0, 0x18(sp)               |     s0 = *(var_18h);
    0x00405e0c addiu sp, sp, 0x28            |     
    0x00405e10 jr t9                         |     t9 ();
                                             | label_0:
    0x00405e14 lw a1, -0x7fe0(gp)            |     a1 = *((gp - 8184));
[31m    0x00405e18 lw t9, -0x7ef0(gp)            |     t9 = sym.imp.fprintf;[0m
    0x00405e1c move a2, s2                   |     a2 = s2;
    0x00405e20 lw ra, 0x24(sp)               |     ra = *(var_24h);
                                             |     /* esilref: '&dus  ' */
    0x00405e24 addiu a1, a1, -0x7e94         |     a1 += -0x7e94;
    0x00405e28 lw s2, 0x20(sp)               |     s2 = *(var_20h);
    0x00405e2c lw s1, 0x1c(sp)               |     s1 = *(var_1ch);
    0x00405e30 lw s0, 0x18(sp)               |     s0 = *(var_18h);
    0x00405e34 addiu sp, sp, 0x28            |     
    0x00405e38 jr t9                         |     t9 ();
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
                                             | /* /logs/firmware/unblob_extracted/firmware_extract/1180160-3904000.squashfs_v4_le_extract/bin/iwcontrol @ 0x405efc */
                                             | #include <stdint.h>
                                             |  
    ; (fcn) sym.print_retry_value ()         | void print_retry_value () {
    0x00405efc lui gp, 5                     |     
    0x00405f00 addiu gp, gp, -0x4e6c         |     
    0x00405f04 addu gp, gp, t9               |     gp += t9;
    0x00405f08 addiu sp, sp, -0x28           |     
    0x00405f0c sw ra, 0x24(sp)               |     *(var_24h) = ra;
    0x00405f10 sw s2, 0x20(sp)               |     *(var_20h) = s2;
    0x00405f14 sw s1, 0x1c(sp)               |     *(var_1ch) = s1;
    0x00405f18 sw s0, 0x18(sp)               |     *(var_18h) = s0;
    0x00405f1c sw gp, 0x10(sp)               |     *(var_10h) = gp;
    0x00405f20 andi v0, a2, 1                |     v0 = a2 & 1;
    0x00405f24 move s2, a2                   |     s2 = a2;
    0x00405f28 move s1, a0                   |     s1 = a0;
    0x00405f2c move s0, a1                   |     s0 = a1;
                                             |     if (v0 != 0) {
    0x00405f30 beqz v0, 0x405f4c             |         
    0x00405f34 move a1, a0                   |         a1 = a0;
    0x00405f38 lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
    0x00405f3c lw t9, -0x7fb8(gp)            |         t9 = sym.imp.fputs;
                                             |         /* esilref: ' min' */
    0x00405f40 addiu a0, a0, -0x7ed4         |         a0 += -0x7ed4;
    0x00405f44 jalr t9                       |         t9 ();
    0x00405f48 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00405f4c andi v0, s2, 2                |     v0 = s2 & 2;
    0x00405f50 andi v0, s2, 0x2000           |     v0 = s2 & 0x2000;
                                             |     if (v0 != 0) {
    0x00405f54 beqz v0, 0x405f74             |         
    0x00405f58 lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
    0x00405f5c move a1, s1                   |         a1 = s1;
    0x00405f60 lw t9, -0x7fb8(gp)            |         t9 = sym.imp.fputs;
                                             |         /* esilref: ' max' */
    0x00405f64 addiu a0, a0, -0x7ecc         |         a0 += -0x7ecc;
    0x00405f68 jalr t9                       |         t9 ();
    0x00405f6c lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00405f70 andi v0, s2, 0x2000           |         v0 = s2 & 0x2000;
                                             |     }
    0x00405f74 move a2, s0                   |     a2 = s0;
                                             |     if (v0 != 0) {
    0x00405f78 beqz v0, 0x4060c8             |         
    0x00405f7c lw a0, -0x7fe0(gp)            |         a0 = *((gp - 8184));
    0x00405f80 move a1, s1                   |         a1 = s1;
    0x00405f84 lw t9, -0x7fb8(gp)            |         t9 = sym.imp.fputs;
                                             |         /* esilref: ' lifetime:' */
    0x00405f88 addiu a0, a0, -0x7df4         |         a0 += -0x7df4;
    0x00405f8c jalr t9                       |         t9 ();
    0x00405f90 andi v0, s2, 4                |         v0 = s2 & 4;
    0x00405f94 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00405f98 lui v0, 0xf                   |         v0 = 0xf0000;
                                             |         if (v0 != 0) {
    0x00405f9c beqz v0, 0x405fec             |             
    0x00405fa0 lw t9, -0x7ea0(gp)            |             t9 = sym.imp.__floatsidf;
    0x00405fa4 move a0, s0                   |             a0 = s0;
    0x00405fa8 jalr t9                       |             t9 ();
    0x00405fac lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00405fb0 move a0, v0                   |             a0 = v0;
    0x00405fb4 lw v0, -0x7fe0(gp)            |             v0 = *((gp - 8184));
    0x00405fb8 lw t9, -0x7f24(gp)            |             t9 = sym.imp.__divdf3;
    0x00405fbc lw a3, -0x7dbc(v0)            |             a3 = *((v0 - 8047));
    0x00405fc0 lw a2, -0x7dc0(v0)            |             a2 = *((v0 - 8048));
    0x00405fc4 move a1, v1                   |             a1 = v1;
    0x00405fc8 jalr t9                       |             t9 ();
    0x00405fcc move a0, s1                   |             a0 = s1;
    0x00405fd0 lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00405fd4 move a3, v1                   |             a3 = v1;
    0x00405fd8 move a2, v0                   |             a2 = v0;
    0x00405fdc lw a1, -0x7fe0(gp)            |             a1 = *((gp - 8184));
[31m    0x00405fe0 lw t9, -0x7ef0(gp)            |             t9 = sym.imp.fprintf;[0m
                                             |             /* esilref: '&g' */
    0x00405fe4 addiu a1, a1, -0x7de8         |             a1 += -0x7de8;
    0x00405fe8 b 0x406098                    |             
                                             |         } else {
    0x00405fec ori v0, v0, 0x423f            |             v0 |= 0x423f;
    0x00405ff0 slt v0, v0, s0                |             v0 = (v0 < s0) ? 1 : 0;
    0x00405ff4 slti v0, s0, 0x3e8            |             v0 = (s0 < 0x3e8) ? 1 : 0;
                                             |             if (v0 != 0) {
    0x00405ff8 beqz v0, 0x406048             |                 
    0x00405ffc lw t9, -0x7ea0(gp)            |                 t9 = sym.imp.__floatsidf;
    0x00406000 move a0, s0                   |                 a0 = s0;
    0x00406004 jalr t9                       |                 t9 ();
    0x00406008 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x0040600c move a0, v0                   |                 a0 = v0;
    0x00406010 lw v0, -0x7fe0(gp)            |                 v0 = *((gp - 8184));
    0x00406014 lw t9, -0x7f24(gp)            |                 t9 = sym.imp.__divdf3;
    0x00406018 lw a3, -0x7dbc(v0)            |                 a3 = *((v0 - 8047));
    0x0040601c lw a2, -0x7dc0(v0)            |                 a2 = *((v0 - 8048));
    0x00406020 move a1, v1                   |                 a1 = v1;
    0x00406024 jalr t9                       |                 t9 ();
    0x00406028 move a0, s1                   |                 a0 = s1;
    0x0040602c lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x00406030 move a3, v1                   |                 a3 = v1;
    0x00406034 move a2, v0                   |                 a2 = v0;
    0x00406038 lw a1, -0x7fe0(gp)            |                 a1 = *((gp - 8184));
[31m    0x0040603c lw t9, -0x7ef0(gp)            |                 t9 = sym.imp.fprintf;[0m
                                             |                 /* esilref: '&gs' */
    0x00406040 addiu a1, a1, -0x7de4         |                 a1 += -0x7de4;
